Date,Open,High,Low,Close,Adj Close,Volume,Short MA,Long MA,Signal,Position,Signal_Change,Market Return,Strategy Return,Cumulative Strategy Return,Cumulative Market Return,Cumulative Strategy High,Strategy Drawdown,Cumulative Market High,Market Drawdown
2010-01-04,7.622499942779541,7.660714149475098,7.585000038146973,7.643214225769043,6.461976051330566,493729600,,,0,,,,,,,,,,
2010-01-05,7.664286136627197,7.699643135070801,7.6160712242126465,7.656428813934326,6.473149299621582,601904800,,,0,0.0,0.0,0.0017290760910069203,0.0,0.0,0.0017290760910069203,0.0,0.0,0.0017290760910069203,0.0
2010-01-06,7.656428813934326,7.68678617477417,7.526785850524902,7.534643173217773,6.370185375213623,552160000,,,0,0.0,0.0,-0.0159063107680798,-0.0,0.0,-0.014204737898718123,0.0,0.0,0.0017290760910069203,0.015933813989725043
2010-01-07,7.5625,7.5714287757873535,7.466071128845215,7.520713806152344,6.358407974243164,477131200,,,0,0.0,0.0,-0.0018488317492745265,-0.0,0.0,-0.016027307477575414,0.0,0.0,0.0017290760910069203,0.017756383568582335
2010-01-08,7.510714054107666,7.5714287757873535,7.466429233551025,7.570713996887207,6.400681018829346,447610800,,,0,0.0,0.0,0.0066483693335537275,0.0,0.0,-0.009485493603554995,0.0,0.0,0.0017290760910069203,0.011214569694561916
2010-01-11,7.599999904632568,7.607142925262451,7.444643020629883,7.503929138183594,6.344215393066406,462229600,,,0,0.0,0.0,-0.008821815303220126,-0.0,0.0,-0.0182236296341447,0.0,0.0,0.0017290760910069203,0.01995270572515162
2010-01-12,7.471070766448975,7.491786003112793,7.372142791748047,7.4185709953308105,6.272049903869629,594459600,,,0,0.0,0.0,-0.011375006163196644,-0.0,0.0,-0.02939134189793713,0.0,0.0,0.0017290760910069203,0.03112041798894405
2010-01-13,7.423929214477539,7.533214092254639,7.289286136627197,7.523213863372803,6.3605217933654785,605892000,,,0,0.0,0.0,0.014105737494414017,0.0,0.0,-0.01570019095694397,0.0,0.0,0.0017290760910069203,0.01742926704795089
2010-01-14,7.503929138183594,7.5164289474487305,7.465000152587891,7.479642868041992,6.323683738708496,432894000,,,0,0.0,0.0,-0.005791671792620412,-0.0,0.0,-0.021400932396460348,0.0,0.0,0.0017290760910069203,0.02313000848746727
2010-01-15,7.533214092254639,7.557143211364746,7.352499961853027,7.354642868041992,6.218001842498779,594067600,,,0,0.0,0.0,-0.01671207805077557,-0.0,0.0,-0.03775535639466687,0.0,0.0,0.0017290760910069203,0.03948443248567379
2010-01-19,7.440357208251953,7.685357093811035,7.401429176330566,7.679999828338623,6.493076801300049,730007600,,,0,0.0,0.0,0.044238481391431606,0.0,0.0,0.004812885365472308,0.0,0.0,0.004812885365472308,0.0
2010-01-20,7.675356864929199,7.698214054107666,7.482142925262451,7.56178617477417,6.393133640289307,612152800,,,0,0.0,0.0,-0.01539226534186866,-0.0,0.0,-0.010653461185001656,0.0,0.0,0.004812885365472308,0.015466346550473964
2010-01-21,7.574285984039307,7.618214130401611,7.400356769561768,7.431070804595947,6.282618045806885,608154400,,,0,0.0,0.0,-0.01728660789850478,-0.0,0.0,-0.02775590687723939,0.0,0.0,0.004812885365472308,0.0325687922427117
2010-01-22,7.385000228881836,7.410714149475098,7.041429042816162,7.0625,5.971009254455566,881767600,,,0,0.0,0.0,-0.04959855733379981,-0.0,0.0,-0.07597781127243686,0.0,0.0,0.004812885365472308,0.08079069663790917
2010-01-25,7.232500076293945,7.310713768005371,7.1496429443359375,7.252500057220459,6.131646156311035,1065699600,,,0,0.0,0.0,0.02690280570836512,0.0,0.0,-0.05111902185888095,0.0,0.0,0.004812885365472308,0.05593190722435326
2010-01-26,7.3553571701049805,7.632500171661377,7.235000133514404,7.355000019073486,6.218304634094238,1867110000,,,0,0.0,0.0,0.014132987386104912,0.0,0.0,-0.03770849896389761,0.0,0.0,0.004812885365472308,0.042521384329369916
